PooledfundId,PooledFundName,AllocationSourceId,AllocationYear,ChfProjectCode,PlannedMen,PlannedWomen,PlannedBoys,PlannedGirls,PlannedTotal,ActualMen,ActualWomen,ActualBoys,ActualGirls,ActualTotal
15,Sudan,2,2014,SUD-14/SSp/NFI/UN/1004,37500,37500,37500,37500,150000,37500,37500,37500,37500,150000
15,Sudan,2,2014,SUD-14/SSp/L/UN/1010,21600,21600,0,0,43200,0,0,0,0,0
15,Sudan,2,2014,SUD-14/SSp/WASH/UN/1012,35280,36720,62720,65280,200000,35280,36720,62720,65280,200000
15,Sudan,2,2014,SUD-14/SSp/FSL/UN/1013,87500,91072,59524,59524,297620,0,0,0,0,0
15,Sudan,2,2014,SUD-14/SSp/FSL/UN/1014,102333,98321,42998,42998,286650,61225,63725,26775,26775,178500
15,Sudan,1,2014,SUD-14/R/H/UN/1017,1500,12816,1000,6500,21816,200,10200,200,6000,16600
15,Sudan,1,2014,SUD-14/R/E/UN/1018,50,50,6585,6635,13320,65,15,8462,7723,16265
15,Sudan,1,2014,SUD-14/R/P/UN/1019,18118,21918,13080,15180,68296,25160,20585,12499,14709,72953
15,Sudan,1,2014,SUD-14/R/H/UN/1020,17556,28644,9662,10138,66000,18448,30097,10153,10652,69350
15,Sudan,1,2014,SUD-14/R/H/UN/1022,48960,53040,33320,34680,170000,47996,52204,32732,34068,167000
15,Sudan,1,2014,SUD-14/R/N/INGO/1024,0,790,2347,2719,5856,0,0,721,911,1632
15,Sudan,1,2014,SUD-14/R/N/UN/1025,0,2100,4463,4463,11026,107,4314,7641,7642,19704
15,Sudan,1,2014,SUD-14/R/NFI/INGO/1026,3500,4000,1125,1375,10000,17544,20049,6000,6530,50123
15,Sudan,1,2014,SUD-14/R/CCS/UN/1027,15750,19250,6900,8100,50000,49302,60258,21599,25355,156514
15,Sudan,2,2014,SUD-14/S1/NFI/UN/1029,288750,288750,288750,288750,1155000,288750,288750,288750,288750,1155000
15,Sudan,1,2014,SUD-14/R/E/INGO/1030,30,30,1500,1500,3060,37,23,1500,1500,3060
15,Sudan,1,2014,SUD-14/R/WASH/UN/1032,33975,78975,18525,18525,150000,57967,62797,31106,31106,182976
15,Sudan,2,2014,SUD-14/S1/N/UN/1034,0,0,0,0,0,0,625883,116666,112090,854639
15,Sudan,1,2014,SUD-14/R/WASH/INGO/1035,6457,8905,6314,7475,29151,3244,3396,2622,2688,11950
15,Sudan,2,2014,SUD-14/S1/N/INGO/1037,6068,6316,1569,1633,15586,2564,3604,676,929,7773
15,Sudan,1,2014,SUD-14/R/NFI/UN/1038,2500,2500,2500,2500,10000,2500,2500,2500,2500,10000
15,Sudan,1,2014,SUD-14/R/NFI/INGO/1039,5463,6683,6488,8368,27002,4438,7240,5371,6305,23354
15,Sudan,1,2014,SUD-14/R/FSL/INGO/1040,16000,17000,20000,22000,75000,16000,17000,20000,22000,75000
15,Sudan,1,2014,SUD-14/R/WASH/INGO/1041,7650,9350,0,0,17000,5998,6886,0,0,12884
15,Sudan,1,2014,SUD-14/R/WASH/UN/1043,2550,5100,4250,5100,17000,2000,4500,2500,3000,12000
15,Sudan,1,2014,SUD-14/R/N/INGO/1044,50,450,1015,1056,2571,602,3655,915,1231,6403
15,Sudan,1,2014,SUD-14/R/H/UN/1045,26775,25750,8900,8575,70000,26120,24960,8700,8380,68160
15,Sudan,1,2014,SUD-14/R/H/UN/1046,10709,10263,11601,12047,44620,5988,5747,6498,6746,24979
15,Sudan,1,2014,SUD-14/R/H/UN/1047,1179346,1115028,221778,206381,2722533,1420752,1367663,285549,253281,3327245
15,Sudan,2,2014,SUD-14/S2/H/INGO/1048,14612,24626,4098,3939,47275,15882,19410,3000,3604,41896
15,Sudan,2,2014,SUD-14/S2/WASH/INGO/1049,12355,15725,11960,11960,52000,12355,15725,11960,11960,52000
15,Sudan,2,2014,SUD-14/S2/WASH/UN/1050,5880,6120,9000,9000,30000,14056,16952,10865,13159,55032
15,Sudan,2,2014,SUD-14/S2/WASH/INGO/1051,4890,5711,2389,4138,17128,5300,6200,2900,4400,18800
15,Sudan,2,2014,SUD-14/S2/WASH/UN/1052,4780,7390,3911,5959,22040,210,380,205,205,1000
15,Sudan,2,2014,SUD-14/S2/WASH/NGO/1053,14994,22491,1666,2499,41650,14994,22491,1666,2499,41650
15,Sudan,2,2014,SUD-14/S2/H/UN/1054,44688,46512,33712,35088,160000,44306,46113,33423,34788,158630
15,Sudan,2,2014,SUD-14/S2/H/INGO/1055,35592,57728,9076,9832,112228,45369,76681,21583,23427,167060
15,Sudan,2,2014,SUD-14/S2/H/UN/1056,0,92153,46413,44591,183157,0,27145,14620,14046,55811
15,Sudan,2,2014,SUD-14/S2/E/NGO/1057,120,80,2000,3800,6000,130,70,2200,3600,6000
15,Sudan,2,2014,SUD-14/S2/H/UN/1059,500,18987,200,240,19927,350,16798,100,240,17488
15,Sudan,2,2014,SUD-14/S2/E/INGO/1060,75,75,2583,1564,4297,75,75,2583,1564,4297
15,Sudan,2,2014,SUD-14/S2/NFI/INGO/1061,4320,6560,2400,2720,16000,4207,6812,2309,2617,15945
15,Sudan,2,2014,SUD-14/S2/E/INGO/1062,65,70,1750,1250,3135,141,137,3238,3299,6815
15,Sudan,2,2014,SUD-14/S2/E/INGO/1064,122,86,3856,3617,7681,209,44,4434,4544,9231
15,Sudan,2,2014,SUD-14/S2/NFI/UN/1065,9250,9250,9250,9250,37000,9250,9250,9250,9250,37000
15,Sudan,2,2014,SUD-14/S2/N/INGO/1066,8402,14376,5645,6365,34788,4144,27373,7763,8080,47360
15,Sudan,2,2014,SUD-14/S2/NFI/NGO/1067,43749,61248,31499,38499,174995,43749,61248,31499,38499,174995
15,Sudan,2,2014,SUD-14/S2/N/INGO/1068,8000,15860,6017,6689,36566,0,704,2047,2649,5400
15,Sudan,2,2014,SUD-14/S2/NFI/NGO/1069,2150,2350,2000,2150,8650,2150,2350,2000,2150,8650
15,Sudan,2,2014,SUD-14/S2/N/INGO/1070,0,22559,0,0,22559,0,10962,4223,5885,21070
15,Sudan,2,2014,SUD-14/S2/N/INGO/1071,23761,26240,2522,3808,56331,7105,17558,3457,3845,31965
15,Sudan,2,2014,SUD-14/S2/NFI/INGO/1072,9000,13500,11250,11250,45000,4570,6856,5712,5712,22850
15,Sudan,2,2014,SUD-14/S2/NFI/INGO/1073,3705,4781,3536,3383,15405,3422,4432,3213,3148,14215
15,Sudan,2,2014,SUD-14/S2/NFI/NGO/1074,7350,9138,1182,2195,19865,2550,5000,3500,3500,14550
15,Sudan,2,2014,SUD-14/S2/FSL/UN/1075,27260,28540,18600,18600,93000,29035,30340,19790,19790,98955
15,Sudan,2,2014,SUD-14/S2/CCS/UN/1076,57750,47250,20700,24300,150000,86081,70430,30855,36221,223587
15,Sudan,2,2014,SUD-14/S2/P/NGO/1077,400,4700,350,1050,6500,400,4700,350,1050,6500
15,Sudan,2,2014,SUD-14/S2/P/UN/1078,600,4500,400,500,6000,600,4735,400,1500,7235
15,Sudan,2,2014,SUD-14/S2/P/UN/1079,4500,3000,6500,5400,19400,4500,3000,6500,5400,19400
15,Sudan,2,2014,SUD-14/S2/P/NGO/1080,1900,2830,1800,2000,8530,1900,2820,1800,2000,8520
15,Sudan,2,2014,SUD-14/S2/P/UN/1081,15000,15000,17916,17916,65832,2280,1882,38767,31719,74648
15,Sudan,2,2014,SUD-14/S2/P/NGO/1082,2450,4850,750,950,9000,1600,1920,726,968,5214
15,Sudan,2,2014,SUD-14/S2/P/NGO/1084,105,155,3040,4000,7300,710,660,3211,5106,9687
15,Sudan,2,2014,SUD-14/S2/RMS/UN/1086,1140,1200,1860,1800,6000,1226,1103,1962,1839,6130
15,Sudan,1,2014,SUD-14/R/NFI/UN/1087,6000,6000,6000,6000,24000,6000,6000,6000,6000,24000
15,Sudan,1,2014,SUD-14/R/RMS/UN/1088,7564,17087,4523,12151,41325,14406,24286,6174,12674,57540
15,Sudan,2,2015,SUD-15/HSD20/SSp/E/UN/1093,0,0,27000,27000,54000,466,324,26378,28576,55744
15,Sudan,2,2015,SUD-15/HSD20/SSp/FSL/UN/1095,113190,117810,49500,49500,330000,0,0,0,0,0
15,Sudan,2,2015,SUD-15/HSD20/SSp/H/UN/1096,78848,118272,122931,127949,448000,77284,114366,118890,122650,433190
15,Sudan,2,2015,SUD-15/HSD20/SSp/N/UN/1097,0,12280,6140,6140,24560,0,0,7967,7967,15934
15,Sudan,2,2015,SUD-15/HSD20/SSp/RMS/UN/1099,2250,2250,2250,2250,9000,2250,2250,2250,2250,9000
15,Sudan,2,2015,SUD-15/HSD20/SSp/WASH/UN/1100,36404,37882,54605,56823,185714,69655,72479,104483,108723,355340
15,Sudan,2,2015,SUD-15/HSD20/SSp/L/UN/1101,21000,21000,0,0,42000,20279,20279,0,0,40558
15,Sudan,2,2015,SUD-15/HSD20/SSp/ESNFIs/UN/1102,250000,250000,250000,250000,1000000,154597,154597,154597,154598,618389
15,Sudan,2,2015,SUD-15/HSD20/SSp/FSL/UN/1103,0,0,0,0,0,0,0,0,0,0
15,Sudan,2,2015,SUD-15/HSD20/SSp/P/UN/1106,226205,751161,978187,1091290,3046843,0,0,0,0,0
15,Sudan,2,2015,SUD-15/HSD20/SSp/E/UN/1108,0,0,0,0,0,0,0,0,0,0
15,Sudan,2,2015,SUD-15/HSD20/SSp/RMS/UN/1109,178897,178897,178897,178897,715588,178897,178897,178897,178897,715588
15,Sudan,2,2015,SUD-15/HSD20/SSp/H/UN/1110,1793683,1868684,402774,434859,4500000,1793683,1868684,402774,434859,4500000
15,Sudan,2,2015,SUD-15/HSD20/SSp/N/UN/1111,0,0,0,0,0,0,0,0,0,0
15,Sudan,2,2015,SUD-15/HSD20/SSp/WASH/UN/1112,878472,914328,885528,921672,3600000,342848,356841,345601,359708,1404998
15,Sudan,2,2015,SUD-15/HSD20/SSp/P/UN/1114,0,19520,0,4880,24400,0,19520,0,4880,24400
15,Sudan,2,2015,SUD-15/HSD20/SSp/H/UN/1115,37566,39100,56350,58560,191576,21570,22451,32355,33624,110000
15,Sudan,2,2015,SUD-15/HSD20/SSp/H/UN/1116,1875,13984,10,68,15937,1875,25000,50,853,27778
15,Sudan,2,2015,SUD-15/HSD20/SSp/RMS/UN/1117,0,14800,0,3700,18500,0,14700,0,3800,18500
15,Sudan,2,2015,SUD-15/HSD20/SSp/ESNFIs/UN/1118,27000,28000,27000,28000,110000,27000,28000,27000,28000,110000
15,Sudan,1,2015,SUD-15/HSD20/R/P/UN/1119,5120,5120,4280,4526,19046,7662,8994,8319,10189,35164
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/INGO/1120,10118,15176,12647,12647,50588,10014,15022,12517,12517,50070
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/INGO/1123,5000,8950,5760,6000,25710,5000,8950,5760,6000,25710
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1127,0,1227,4539,5546,11312,0,369,3943,4151,8463
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1128,16775,18625,19800,19800,75000,15399,17098,18176,18177,68850
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/NGO/1130,1000,1500,800,1200,4500,900,1600,800,1200,4500
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/NGO/1132,3800,4700,1100,1150,10750,1720,2400,1300,1400,6820
15,Sudan,2,2015,SUD-15/HSD20/S1/E/NGO/1134,150,100,1350,1650,3250,149,101,1400,1600,3250
15,Sudan,2,2015,SUD-15/HSD20/S1/H/INGO/1135,34250,41861,8158,9971,94240,23282,23031,7764,9299,63376
15,Sudan,2,2015,SUD-15/HSD20/S1/H/INGO/1136,143236,148175,98783,103722,493916,79979,98159,192406,203388,573932
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1139,2800,4600,1200,1800,10400,2481,3889,800,641,7811
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1141,8670,10930,2300,3600,25500,4236,5900,400,600,11136
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/INGO/1142,10891,13874,3000,3500,31265,3138,3982,857,1018,8995
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/NGO/1145,6106,7211,3632,3229,20178,6106,7211,3632,3229,20178
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/INGO/1146,438,545,748,804,2535,310,743,615,775,2443
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1152,15590,10290,0,0,25880,10722,15805,0,0,26527
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/INGO/1153,7477,9649,7129,6820,31075,6094,7926,5687,5574,25281
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1155,8400,9240,11340,13020,42000,8920,9812,12042,13826,44600
15,Sudan,2,2015,SUD-15/HSD20/S1/H/INGO/1156,26586,27672,22971,22070,99299,52613,64305,10980,11284,139182
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1157,0,5310,11639,17458,34407,0,5986,11954,13862,31802
15,Sudan,2,2015,SUD-15/HSD20/S1/E/INGO/1158,124,100,3734,3121,7079,192,32,4805,3930,8959
15,Sudan,2,2015,SUD-15/HSD20/S1/P/INGO/1162,4179,7126,1070,1070,13445,3960,6770,1022,1022,12774
15,Sudan,2,2015,SUD-15/HSD20/S1/P/INGO/1164,760,1544,720,720,3744,1244,3819,980,863,6906
15,Sudan,2,2015,SUD-15/HSD20/S1/E/INGO/1165,59,34,1348,1168,2609,62,82,1348,1168,2660
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1166,8501,10763,16117,16158,51539,15870,18676,28840,28766,92152
15,Sudan,2,2015,SUD-15/HSD20/S1/H/NGO/1172,35697,37152,34986,37882,145717,30827,35973,15559,16434,98793
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1173,940,1210,6830,7810,16790,814,1088,5065,6009,12976
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1174,5950,7800,650,710,15110,5950,7800,650,710,15110
15,Sudan,2,2015,SUD-15/HSD20/S1/H/NGO/1176,3300,6950,3650,4600,18500,14018,16842,9985,7647,48492
15,Sudan,2,2015,SUD-15/HSD20/S1/H/INGO/1178,127074,202826,33022,34485,397407,63547,75674,63535,69697,272453
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1180,23895,33175,23002,34565,114637,24268,34401,22485,34533,115687
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/NGO/1181,2225,4200,1575,2500,10500,2225,4200,1575,2500,10500
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1182,12351,12230,13215,12857,50653,10489,10383,11199,10929,43000
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1183,8023,8412,4475,5470,26380,7892,8462,3956,5500,25810
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/NGO/1184,8676,11156,6044,7827,33703,7348,14724,5871,8396,36339
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1185,8845,9200,13260,13805,45110,8845,9200,13260,13805,45110
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1187,1375,1905,480,730,4490,1375,1905,480,730,4490
15,Sudan,2,2015,SUD-15/HSD20/S1/N/NGO/1193,1715,2151,2705,2708,9279,2366,4892,2505,3009,12772
15,Sudan,2,2015,SUD-15/HSD20/S1/H/NGO/1194,55122,81900,18800,27590,183412,34852,94661,17157,37410,184080
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/UN/1195,173442,260158,67443,101171,602214,174800,253930,68360,106744,603834
15,Sudan,2,2015,SUD-15/HSD20/S1/H/NGO/1197,72917,78993,36458,39497,227865,86837,94073,43418,47037,271365
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1199,569,25467,9178,9178,44392,1607,14929,11784,11707,40027
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1202,1300,1300,3800,3800,10200,1016,1018,3659,3365,9058
15,Sudan,2,2015,SUD-15/HSD20/S1/H/INGO/1204,37748,39288,7732,8047,92815,38124,55537,29006,28379,151046
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1205,2551,2551,1666,1734,8502,472,831,739,979,3021
15,Sudan,2,2015,SUD-15/HSD20/S1/H/INGO/1211,34863,52328,9415,9046,105652,30934,29033,30138,42200,132305
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1212,9900,11907,16726,16710,55243,9920,11917,16720,16715,55272
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1213,15340,10227,11505,26847,63919,7998,15636,23994,32352,79980
15,Sudan,2,2015,SUD-15/HSD20/S1/H/NGO/1221,57503,59850,11778,12258,141389,31851,43958,18318,20221,114348
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/NGO/1223,804,3600,2000,2400,8804,770,3200,2000,2150,8120
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1224,87749,91330,71794,74725,325598,51934,122940,75439,82056,332369
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1228,3268,3548,1214,1307,9337,3268,3548,1214,1307,9337
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/INGO/1229,1032,1963,2096,2175,7266,830,976,1170,1174,4150
15,Sudan,2,2015,SUD-15/HSD20/S1/N/NGO/1230,650,8410,7210,7210,23480,0,0,0,0,0
15,Sudan,2,2015,SUD-15/HSD20/S1/E/INGO/1231,96,122,3000,3000,6218,122,89,2558,3432,6201
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/INGO/1232,5502,5669,2667,2834,16672,3741,5391,4628,4846,18606
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/UN/1234,164,1840,480,516,3000,5996,10244,3249,5496,24985
15,Sudan,2,2015,SUD-15/HSD20/S1/E/INGO/1239,280,280,2873,3570,7003,368,348,4397,2704,7817
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/INGO/1241,2221,3321,3361,3362,12265,2270,3374,3410,3410,12464
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1242,1140,1596,876,948,4560,1325,2004,626,921,4876
15,Sudan,2,2015,SUD-15/HSD20/S1/H/UN/1245,34560,51840,45864,47736,180000,34206,51310,45395,47248,178159
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1247,2317,3607,3085,4715,13724,3513,4131,3628,4098,15370
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1255,25776,26826,1693,1691,55986,58450,70369,1128,1428,131375
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/NGO/1256,15101,10125,4012,2644,31882,15101,10125,4012,2644,31882
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1257,0,2810,9473,10793,23076,0,2147,10664,12855,25666
15,Sudan,2,2015,SUD-15/HSD20/S1/H/INGO/1261,10999,18557,13920,13686,57162,10579,18373,13422,13302,55676
15,Sudan,2,2015,SUD-15/HSD20/S1/P/NGO/1262,525,6325,300,400,7550,600,7000,350,450,8400
15,Sudan,2,2015,SUD-15/HSD20/S1/E/NGO/1263,537,1537,1064,1964,5102,80,63,2580,3848,6571
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/NGO/1267,1470,2686,1200,1200,6556,1547,4629,4356,4010,14542
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/NGO/1268,2158,3022,1382,2071,8633,22000,35000,25000,54132,136132
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1278,0,2014,4398,4226,10638,0,1696,4334,4528,10558
15,Sudan,2,2015,SUD-15/HSD20/S1/WASH/INGO/1279,28883,30061,5916,6157,71017,23106,24048,4732,4925,56811
15,Sudan,2,2015,SUD-15/HSD20/S1/ESNFIs/INGO/1280,14237,14816,2913,3034,35000,11414,12472,2836,2995,29717
15,Sudan,2,2015,SUD-15/HSD20/S1/RMS/UN/1281,1070,1910,1025,1025,5030,2397,4338,2293,2387,11415
15,Sudan,2,2015,SUD-15/HSD20/S1/CCS/UN/1282,154000,126000,64800,55200,400000,93269,146040,173529,187910,600748
15,Sudan,2,2015,SUD-15/HSD20/S1/P/INGO/1295,6520,9540,3400,4100,23560,0,0,0,0,0
15,Sudan,2,2015,SUD-15/HSD20/S1/N/INGO/1296,12041,14717,3597,4396,34751,1886,5286,4096,5005,16273
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/NGO/1302,8640,9360,5760,6240,30000,11151,11501,7342,7893,37887
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/NGO/1304,13215,19822,5506,5507,44050,12928,19561,5158,5200,42847
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/NGO/1310,9034,15492,6816,13738,45080,9034,15492,6816,13738,45080
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/INGO/1312,9057,7662,3049,3092,22860,9999,10833,4285,4643,29760
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/INGO/1319,15318,17982,5106,5994,44400,10435,11270,925,1010,23640
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/INGO/1322,2982,6080,8522,9151,26735,2982,6080,8522,9151,26735
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/INGO/1325,11200,13400,6400,6416,37416,14152,13920,5464,10594,44130
15,Sudan,1,2015,SUD-15/HSD20/R/E/UN/1326,0,0,1750,1750,3500,0,0,2787,2547,5334
15,Sudan,1,2015,SUD-15/HSD20/R/N/UN/1327,0,575,5462,5463,11500,0,558,5610,5390,11558
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/INGO/1330,14190,17028,19157,20575,70950,14190,17028,19157,20575,70950
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/INGO/1331,3818,4581,8398,8653,25450,3818,4581,8398,8653,25450
15,Sudan,2,2015,SUD-15/HSD20/S1/FSL/NGO/1336,2573,2677,1100,1150,7500,1080,1110,620,840,3650
15,Sudan,2,2014,SUD-14/HSD20/S1/H/INGO/1337,9266,9644,6710,6984,32604,0,0,0,0,0
15,Sudan,2,2014,SUD-14/HSD20/S1/H/INGO/1338,112633,117233,23080,24010,276956,0,0,0,0,0
15,Sudan,2,2014,SUD-14/HSD20/S1/N/INGO/1339,10242,17564,5718,9156,42680,6157,15832,11995,20615,54599
15,Sudan,2,2014,SUD-14/HSD20/S1/WASH/UN/1340,36128,47689,30347,30347,144511,37140,48150,31500,32300,149090
15,Sudan,1,2015,SUD-15/HSD20/R/WASH/INGO/1373,12495,12495,4998,5712,35700,7359,7894,8995,8553,32801
15,Sudan,1,2015,SUD-15/HSD20/R/N/UN/1374,0,6000,796,764,7560,0,7104,802,758,8664
15,Sudan,1,2015,SUD-15/HSD20/R/RMS/UN/1375,100,790,2055,2055,5000,303,342,2093,1621,4359
15,Sudan,1,2015,SUD-15/HSD20/R/RMS/NGO/1377,800,2050,950,1200,5000,1417,3277,1665,2499,8858
15,Sudan,1,2015,SUD-15/HSD20/R/RMS/UN/1380,1536,2343,2020,2181,8080,1323,1964,1763,1826,6876
15,Sudan,1,2015,SUD-15/HSD20/R/RMS/UN/1383,0,150,794,794,1738,0,255,504,484,1243
15,Sudan,1,2015,SUD-15/HSD20/R/P/UN/1384,1500,1500,3500,3500,10000,2195,3990,2652,2420,11257
15,Sudan,2,2015,SUD-15/HSD20/S2/L/UN/1388,840,840,0,0,1680,981,981,0,0,1962
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/NGO/1394,1000,1200,600,600,3400,750,1450,620,580,3400
15,Sudan,2,2015,SUD-15/HSD20/S2/H/UN/1401,0,0,2374681,2471606,4846287,0,0,2378922,2476021,4854943
15,Sudan,2,2015,SUD-15/HSD20/S2/ESNFIs/NGO/1403,3300,7425,2475,3300,16500,2671,6010,2003,2671,13355
15,Sudan,2,2015,SUD-15/HSD20/S2/WASH/NGO/1404,2672,6179,3140,4709,16700,2874,7269,3463,4959,18565
15,Sudan,2,2015,SUD-15/HSD20/S2/N/INGO/1405,1161,4386,4288,5353,15188,1558,4653,4293,5084,15588
15,Sudan,2,2015,SUD-15/HSD20/S2/WASH/UN/1406,101667,152683,83264,124871,462485,101467,152483,83064,124671,461685
15,Sudan,2,2015,SUD-15/HSD20/S2/ESNFIs/NGO/1410,1063,7970,1701,2550,13284,658,4812,850,1530,7850
15,Sudan,2,2015,SUD-15/HSD20/S2/H-P/UN/1412,820,11631,2160,2879,17490,700,19970,1260,5050,26980
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/UN/1413,2000,17100,1000,6000,26100,205,12784,33,4600,17622
15,Sudan,2,2015,SUD-15/HSD20/S2/CCS/UN/1414,15150,18131,20851,20868,75000,42093,50375,57933,57980,208381
15,Sudan,2,2015,SUD-15/HSD20/S2/H/INGO/1416,6285,15320,9820,7857,39282,8217,23305,11376,10011,52909
15,Sudan,2,2015,SUD-15/HSD20/S2/E/NGO/1418,256,275,1475,1403,3409,22,28,1662,1725,3437
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/INGO/1419,80,96,137,140,453,100,230,708,614,1652
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/UN/1420,1789,2692,3798,4007,12286,1389,1792,3198,3407,9786
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/UN/1421,19200,30400,51200,59200,160000,18073,35252,54219,55863,163407
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/UN/1422,5145,6143,2205,2632,16125,7100,7477,3043,3205,20825
15,Sudan,2,2015,SUD-15/HSD20/S2/N/INGO/1423,0,0,1668,2033,3701,0,0,1568,1738,3306
15,Sudan,2,2015,SUD-15/HSD20/S2/WASH/UN/1427,19001,34383,18178,18920,90482,19428,35023,18320,19133,91904
15,Sudan,2,2015,SUD-15/HSD20/S2/ESNFIs/NGO/1432,2380,3350,2000,2700,10430,2380,3350,2000,2700,10430
15,Sudan,2,2015,SUD-15/HSD20/S2/ESNFIs/INGO/1433,1176,1905,2681,2813,8575,1467,1905,2903,2915,9190
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/INGO/1435,30,15,1000,950,1995,20,25,1100,905,2050
15,Sudan,2,2015,SUD-15/HSD20/S2/RRR/INGO/1436,1422,1631,509,553,4115,1422,1631,509,553,4115
15,Sudan,2,2015,SUD-15/HSD20/S2/H/UN/1437,0,0,2374681,2471606,4846287,0,0,2378922,2476021,4854943
15,Sudan,2,2015,SUD-15/HSD20/S2/WASH/INGO/1440,11436,12523,14703,15788,54450,12821,14042,16484,17705,61052
15,Sudan,2,2015,SUD-15/HSD20/S2/H/UN/1443,29096,33946,30309,27884,121235,29125,33896,30267,27749,121037
15,Sudan,2,2015,SUD-15/HSD20/S2/RMS/NGO/1449,1900,2046,2749,2520,9215,555,640,5164,5070,11429
15,Sudan,2,2015,SUD-15/HSD20/S2/N/INGO/1453,0,41186,5192,5403,51781,4674,21356,19187,16258,61475
15,Sudan,2,2015,SUD-15/HSD20/S2/P/NGO/1454,328,756,384,576,2044,402,813,311,574,2100
15,Sudan,2,2015,SUD-15/HSD20/S2/H/INGO/1455,8698,11481,5845,8768,34792,6550,7830,6206,7520,28106
15,Sudan,2,2015,SUD-15/HSD20/S2/P/UN/1456,6720,9740,3700,4400,24560,7168,6929,5574,4225,23896
15,Sudan,2,2015,SUD-15/HSD20/S2/RRR/NGO/1457,6214,10000,4500,5500,26214,6214,10000,3100,3400,22714
15,Sudan,2,2015,SUD-15/HSD20/S2/ESNFIs/INGO/1458,1000,15000,12500,12500,41000,10066,15100,12583,12582,50331
15,Sudan,2,2015,SUD-15/HSD20/S2/H/NGO/1460,21015,24161,21872,22302,89350,14378,19194,17844,17312,68728
15,Sudan,2,2015,SUD-15/HSD20/S2/H/UN/1461,14000,23753,5569,5782,49104,15430,24005,9270,9508,58213
